396,"SHC.2.E","Utilize primary and secondary sources to judge the impact of economic and continental expansion on the evolving disagreements over natural rights and federalism. "
397,"Standard 3","Demonstrate an understanding of how innovation and industrialization impacted demographic change, reform movements, and American identity from 1862–1924. "
398,"Understanding","Industrialization, government support and technological growth led to immigration and urbanization, spurring the greatest industrial growth in American history. While beneficial overall, these processes contributed to a disparity in wealth, igniting reform movements that aimed to regulate business, altering the expectation of Americans that government could and perhaps should intervene to regulate economic problems. "
399,"SHC.3.CO","Compare the strategies and tactics of the Captains of Industry to those of the leaders of the labor movement. This indicator was developed to encourage inquiry into the economic, political, and social differences between industrial leaders and labor leaders. This indicator encourages inquiry into Capitalism the post-Civil War growth of wealth, the conditions of the working and Reform class, and the response to industrialization and urbanization. "
400,"SHC.3.CE","Assess the causes and effects of significant turning points in the Populist and Progressive era from 1877–1924. This indicator was developed to encourage inquiry into the growth, decline, and legacy of the Populist Party. This indicator supports inquiry into the multifaceted objectives of the Progressive Movement, including political and social reforms, which influenced both political parties of the period and resulted in lasting legislation. "
401,"SHC.3.P","Examine the relationship between the expanding corporate economy and American government during the period 1862–1924. This indicator was developed to encourage inquiry into the economic transformation in the late 19th and early 20th century resulting largely from technological innovations, corporate structures and government policies. This indicator also promotes inquiry into Native American efforts to protect tribal rights and culture as the United States admitted new territories and states in the west. "
402,"SHC.3.CX","Contextualize demographic changes resulting from economic development and growth during the Gilded Age. This indicator was developed to encourage inquiry into factors influencing migration and immigration such as federal support for settlement of western territories, increased industrialization and employment opportunities in major cities, and emergence of ethnic neighborhoods. This indicator was designed to support inquiry into additional factors influencing migration and immigration, such as refugees escaping from poverty, political turmoil, racial conflict, and natural disasters. "
403,"SHC.3.CC","Analyze significant developments in the settlement of the frontier between 1862–1924. "
404,"SHC.3.E","Utilize a variety of primary and secondary sources to analyze multiple perspectives of innovation and industrialization on demographic change, reform, and American identity. "
405,"Standard 4","Demonstrate an understanding of how the American identity both at home and abroad was affected by imperialism, world conflict, and economic boom and bust in the period 1893 to 1945. "
406,"Understanding","Increasing global intervention led to opposing points of view regarding America’s proper global role. Emerging global connectedness contributed to the Great Depression and a return to neutrality and isolationism. Modernism World War II permanently shook America out of a policy of isolationism and and neutrality and into the global society. "
407,"SHC.4.CO","Develop a comparative analysis of the motives for and outcomes of American policies regarding foreign intervention. This indicator was developed to encourage inquiry into the political and economic motivations for the United States to intervene in Pacific and Latin American nations. This indicator was developed to encourage inquiry into the outcomes of American interventionism in World War I and World War II. "
408,"SHC.4.CE","Evaluate significant turning points, including the immediate and long-term causes and effects of the business cycles of capitalism. This indicator was developed to encourage inquiry into the causes and effects of the boom and bust cycles of the 1920s and 1930s. This indicator prompts inquiry into the continued debate over laissez-faire capitalism and progressive economic regulation as exemplified in the New Deal. "
409,"SHC.4.P","Summarize the changing role of the government in the economy during the period 1917–1945. This indicator was constructed to facilitate inquiry into how economic conditions prompted an evolution of fiscal and monetary policy featuring significant turning points. This indicator also supports inquiry into the laissez-faire policies of the 1920s, the balance of free markets and government intervention of the 1930s, and the command economies during World War I and World War II. "
410,"SHC.4.CX","Contextualize changes in American culture within new migration patterns, participation in global conflict, and capitalist business cycles. This indicator was developed to encourage inquiry into the shaping of American culture as a result of mass media, African American cultural and arts movements, and increased consumerism. This indicator also supports inquiry into the effects of nativism on government policy, continued discrimination against marginalized groups, and economic hardships on American culture during the 1920s and 1930s. "
411,"SHC.4.CC","Examine the continuity and changes on the U.S. homefront surrounding World War I and World War II. This indicator was developed to encourage inquiry into the wartime domestic policies during periods of global conflict. This indicator also supports inquiry into America’s response to the Holocaust and the roles of African Americans and women related to the war effort. "
412,"SHC.4.E","Utilize primary and secondary sources to analyze the impact of changes in American foreign policy, worldwide conflicts, and business cycles in capitalism. "
413,"Standard 5","Demonstrate the impact of America’s global leadership on technological advancements, the transition to a post-industrial society, and ongoing debates over identity in the period 1945–present. "
414,"Understanding","The Cold War era led to technological advancements and an improved standard of living for most Americans. The United States contributed to the creation of international organizations meant to contain communism and further American interests around the world. Domestically, American identity fractured between varying political perspectives. "
415,"SHC.5.CO","Explain the technological developments and economic changes in the U.S. during the Cold War and post-Cold War eras using a comparative analysis. This indicator was developed to encourage inquiry into the relative importance of medical advancements and the beginnings of the digital age. This indicator fosters inquiry into the new economic, governmental, and vocational spending policies developed as a Legacy of the result of competition with the Soviet Union. "
416,"SHC.5.CE","Assess the immediate and long-term causes and effects through significant turning points of the Cold War. This indicator was developed to facilitate inquiry into the rivalry between the United States and the Soviet Union scientifically, economically, ideologically, and socially. This indicator also promotes inquiry into the proxy wars conducted on the Korean peninsula and in Vietnam. "
417,"SHC.5.P","Summarize the changes in the major American political party platforms during the period. This indicator was developed to encourage inquiry into how different party platforms evolved following World War II. This indicator promotes inquiry into how the major parties came to represent different approaches to fiscal and political governance as well as social and judicial policies. "
418,"SHC.5.CX","Contextualize domestic economic development and American national identity within global politics. This indicator was designed to support inquiry into the relationship between the Cold War and post-9/11 eras on the shaping of the American identity. This indicator also promotes inquiry into the impact of social and economic developments since the Election of 1980 on the American identity. "
419,"SHC.5.CC","Evaluate continuities and changes during the Civil Rights Movement and other subsequent movements for equal rights. This indicator was developed to encourage inquiry into thematic continuities and changes into how marginalized groups sought and won legal rights. Inquiry into the leadership, methods, and outcomes of modern equal rights movements are supported by this indicator. "
420,"SHC.5.E","Utilize primary and secondary sources to judge the impact of evolving American foreign policy on American identity and capitalism. United States Government Students study United States Government in grade twelve, beginning with the historical and philosophical principles that led to the development of the American constitutional democracy and how those fundamental ideas have continued to sustain America’s democratic society. Students will learn how various powers are granted and distributed among the different branches and levels of government, and how checks and balances prevent one branch from overpowering the others. Additionally, students will investigate how American political values are formed and how government functions through individual participation and policy making. In order to continue to thrive, a strong democracy relies on active participation by informed individuals dedicated to upholding the rule of law and individual rights. Overall, the study of United States Government provides a basis for students to develop the skills necessary to live and thrive in America’s constitutional democracy and participate in society as active and informed citizens. Instruction should utilize political science thinking skills and themes developed for grade 12. The progression of developmentally appropriate political science thinking skills begins in kindergarten and builds with each year of social studies instruction. These political science thinking skills are aligned with the Profile of the South Carolina Graduate of world-class knowledge, world-class skills, and life and career characteristics. The indicators of standard one represent the skills utilized by students in each grade level to further explore the content. These skills have been deconstructed to aid in the scaffolding of student thinking and are not to be taught in isolation. The Social Studies grade-level standards can be categorized into content- and discipline-specific themes. These themes allow for connections to be made between content, the ability to teach thematically, and to support project- or problem-based learning. "
421,"Standard 1","Demonstrate an understanding of the fundamental historical and philosophical principles and ideas that led to the development of the American constitutional democracy. "
422,"Understanding","The principles of American democracy are reflected in the founding documents and actions of federal, state, and local government entities. The interpretation and application of American democratic principles continue to evolve and be debated. "
423,"USG.1.ER","Analyze the philosophical influences on core political principles in the American constitutional democracy. This indicator was developed to encourage inquiry into the historical and philosophical origins of American government and the purpose of government in a democracy. This includes inquiry into the legacies of Greek democracy and Roman republicanism, as well as the impact of Enlightenment thinkers on the formation of America’s constitutional democracy. "
424,"USG.1.IN","Interpret founding documents and principles that led to the creation of of the American constitutional democracy. Democracy This indicator was developed to encourage inquiry into the historical and philosophical origins of the American constitutional government presented in the Founding Documents, which provide the structure and framework on which the nation is governed. This indicator also encourages inquiry into the ideas that influenced the Framers of the Constitution and their contributions to the creation of the Constitution. "
425,"USG.1.CC","Analyze the major debates and compromises underlying the formation and ratification of the Constitution. This indicator was developed to encourage inquiry into the crucial events and conflicts that led to the ratification of the United States Constitution. This indicator also encourages inquiry into the major debates and compromises at the Constitutional Convention and how economic, political, and social goals impacted the formation of the new government. "
426,"USG.1.IP","Investigate and communicate the importance of constitutional principles and fundamental values and apply them in abstract and real world situations. This indicator was developed to encourage inquiry into how the American idea of constitutional government has distinctively shaped American society. Further inquiry into this indicator focuses on the extent to which the Constitution is a living document, capable of being altered over time as needed, and how these changes may personally impact students. "
427,"Standard 2","Demonstrate an understanding of the structure and functions of government at all levels in the United States. "
428,"Understanding","In the American constitutional democracy, power is widely distributed and checks prevent one branch of government from becoming too powerful and seizing powers from the other branches of government. National, state, and local governments are in positions where they must all compete and cooperate in order to govern effectively. "
429,"USG.2.ER","Explain the authority, organization, purposes, and responsibilities of the three branches of government as enumerated in Articles I–III in the Constitution. This indicator was developed to encourage inquiry into the formal and informal structure, roles, and operations of the legislative, executive, and judicial branches of the national government, Government including the specific powers of each branch. Additionally, this Structure indicator promotes inquiry into the extent to which the three branches are interdependent. "
430,"USG.2.IN","Analyze how power and responsibility are distributed, shared, and limited in the American constitutional government. This indicator was developed to encourage inquiry into how the principles of American democracy are reflected in the Constitution and the Bill of Rights, as well as in the organization and actions of federal, state, and local governmental entities. Further inquiry encourages discourse on how the interpretation and application of American democratic principles continue to evolve over time. "
431,"USG.2.CC","Explain how governments in South Carolina are organized and how they function in the American constitutional government. This indicator was developed to encourage inquiry into how state and local governments are organized and how they function under the American constitutional government. This indicator encourages further inquiry into how federalism provides for several levels of government supported by many state and local officials. "
432,"USG.2.IP","Synthesize why the rule of law has a central place in American society and the impact it has on the American political system. This indicator was developed to encourage inquiry into how the U.S. Constitution shapes the actions of governments and politics, draws its authority from the people, and defines the extent and limits of government power and the rights of citizens. This indicator also promotes inquiry into the reasons particular laws have been passed and the role of the federal and state judiciary system to resolve arising controversies. "
433,"Standard 3","Demonstrate an understanding of the political process in determining and shaping public policy and the political climate in the United States. "
434,"Understanding","American political beliefs are shaped by an understanding of founding principles, core values, and changing demographics that in turn shape one’s belief about government and ideological trends related to public policy. Governing is achieved through an individual's participation in government both directly and indirectly which results in multiple avenues for influence on the policy making process. "
435,"USG.3.ER","Describe the policy making process in the American constitutional government. The This indicator was developed to encourage inquiry into public policy Political as a result of interactions among various stakeholders, institutions, Process and processes. This indicator also promotes inquiry into how public policy is made at all levels of government and how investigations of these policy networks in domestic, economic, and foreign policy shows relationships to federalism, the impact of interest groups, parties, and elections. "
436,"USG.3.IN","Interpret how American political beliefs are shaped by the founding principles, core values, and changing demographics of America, and how those beliefs led to the creation of ideological trends which affect public policy over time. This indicator was developed to encourage inquiry into the variety of beliefs that individual citizens hold about their government, their leaders, and the United States political system in general and how those beliefs are formed and evolve over time. The indicator also promotes inquiry into how citizen beliefs about government are shaped by a variety of factors and ultimately leads to political ideologies that shape and influence public debates and choices in the American constitutional government. "
437,"USG.3.CC","Investigate the role of linkage institutions (i.e. media, interest groups, political parties), and explain how they shape public agenda and opinion. This indicator was developed to encourage inquiry into the organizations and mechanisms that allow citizens to indirectly organize and communicate their interests and concerns which influence the public agenda and public policy. "
438,"USG.3.IP","Explain how the electoral process works in federal elections and the effects those elections have on U.S. government. This indicator was developed to encourage inquiry into how to gauge the fairness and effectiveness of the electoral process in the U.S. and the outcomes elections have on the U.S. government. This indicator was also developed to prompt inquiry into the historic struggles over the extension of suffrage and the impact of federal policies on campaigning and electoral rules. "
439,"Standard 4","Demonstrate an understanding of the rights and responsibilities associated with citizenship in the United States. "
440,"Understanding","A strong constitutional democracy requires active participation on behalf of the people living under its authority. Knowledge of how to become a citizen, the rights and responsibilities of citizenship, and an understanding of how to participate in the political process helps to create civic engagement and preserve the American constitutional government. "
441,"USG.4.ER","Describe the criteria and process for immigration to and citizenship in the U.S., and explain how the U.S. has expanded and limited the concept of citizenship over time. This indicator was developed to encourage inquiry into how individuals become citizens in the U.S. and how the U.S. has expanded and limited citizenship over time. Further, examination promotes inquiry into the rights and responsibilities held by citizens of the U.S. "
442,"USG.4.IN","Distinguish between various economic, personal, and political rights of citizens in the U.S., and how these rights can sometimes conflict with each other. This indicator was developed to encourage inquiry into the rights the Constitution protects and the responsibilities citizens have through active participation to ensure those rights for themselves and future generations. This indicator also promotes inquiry into how the Constitution of the United States, Bill of Rights, and additional amendments emphasize liberty and individual rights and how these rights often conflict with each other. "
443,"USG.4.CC","Analyze contemporary issues and governmental responses at various levels in terms of how they have provided equal protection under the law and equal access to society’s opportunities and public facilities. This indicator was developed to encourage inquiry into how individual rights have evolved through social movements, constitutional provisions, and landmark legislation. Further investigation prompts inquiry into how marginalized Americans have struggled and continue to push for equality and expanded rights. "
444,"USG.4.IP","Describe and evaluate the ways citizens can participate in the political process at the local, state, national, and global levels. This indicator was developed to encourage inquiry into the responsibilities associated with citizenship in the United States and the importance of those responsibilities in a democratic society. This indicator also promotes inquiry into the function of civic participation in addressing public issues and the importance of discussing issues and making judgements with balanced information, evidence, civility, respect, and fairness. Economics and Personal Finance Students study economics and personal finance beginning with how humans address the fundamental problem of scarcity by making choices based on the existence of limited resources. Using the skills of the economist, students will learn how rational decisions are made using marginal analysis, and that all choices are met with consequences. Students will investigate how personal financial decisions related to careers, spending, and short- and long-term goal setting impact one’s standard of living and long-term financial well-being. "
445,"Standard 1","Demonstrate an understanding of fundamental economic concepts at an individual, business, and governmental level. "
446,"Understanding","The study of economics enables students to make informed decisions about limited resources. Scarcity is an unavoidable reality because societies do not have enough productive resources to satisfy the wants and needs of all individuals. Therefore, choices must be made concerning the production and distribution of resources. Understanding basic economic concepts allows students to adequately compete for resources in the marketplace. "
447,"EPF.1.ER","Examine how scarcity of time and resources necessitates decision- making. This indicator was developed to encourage inquiry into how people and societies compete for and allocate resources. The indicator was also designed to promote inquiry into how scarcity necessitates choices of certain resources over others. "
448,"EPF.1.IN","Research and utilize evidence to explain how various economic systems address the basic economic questions regarding distribution Economic of resources. Concepts This indicator was developed to encourage inquiry into how a society’s economic system helps deal with the fundamental economic problem of scarcity. This indicator also prompts the exploration of multiple sources of information and data to analyze the advantages and disadvantages of different types of economic systems throughout the world, and their outcomes on economic and societal well-being. "
449,"EPF.1.CC","Determine how society’s allocation of resources impacts economic well-being using a production possibilities curve. This indicator was developed to encourage inquiry into the production alternatives encountered by societies using the production possibilities curve. This indicator also promotes inquiry into how the production possibilities model can be used to illustrate the impact of changes in resources and economic growth, while also providing the basis for trade. "
450,"EFP.1.IP","Evaluate how short-term goals allow individuals and institutions to make rational decisions using marginal analysis. This indicator was developed to encourage inquiry into the use of rational decision-making using marginal analysis. This indicator also encourages inquiry into the processes utilized by individuals, businesses, and governmental agencies to set long- and short-term goals. "
451,"Standard 2","Demonstrate an understanding of how scarcity and choice influence individual financial decisions. "
452,"Understanding","Financial literacy is imperative in making individual economic decisions regarding spending, careers, and setting short- and long-term financial goals. The tools of decision-making and marginal analysis are essential in evaluating possible financial options. The ability to make wise choices can impact one’s standard of living and future earning potential. "
453,"EPF.2.ER","Research and analyze the factors that impact personal income and long-term earning potential. This indicator was developed to encourage inquiry into the factors that influence personal income. It also prompts inquiry into various post-secondary options and the opportunity cost incurred when various college or career paths are taken. "
454,"EPF.2.IN","Identify and explain the functions of different types of financial Literacy institutions and how they assist individuals in achieving short- and long-term financial goals. This indicator was developed to encourage inquiry into how financial institutions act as intermediaries between savers and borrowers, and how they facilitate the flow of money in the economy. This indicator also prompts the examination of the relationship between financial institutions and the public to enable liquidity and facilitate economic growth. "
455,"EPF.2.CC","Determine financially responsible ways that individuals acquire and use credit. This indicator was developed to encourage inquiry into the various forms of credit and the advantages and disadvantages of using credit for purchases. This indicator also encourages inquiry into the importance of establishing and maintaining good credit and the indicators of creditworthiness. "
456,"EPF.2.IP","Develop a personal finance strategy for investing, protecting, purchasing, and saving resources. This indicator was developed to encourage inquiry into the process of effectively managing income by creating a personal budget. Further inquiry into this indicator encourages active discourse on the merits and consequences of saving and investing. "
457,"Standard 3","Demonstrate an understanding of basic microeconomic principles. "
458,"Understanding","Microeconomics investigates the impact of individual decisions on the distribution of scarce resources. A working knowledge of supply and demand and market structures is necessary to understand the study of microeconomics. Changes in demand, supply, and the level of competition in various market structures can affect price and output levels for consumers and profit levels for producers. "
459,"EPF.3.ER","Apply the laws of supply and demand to determine how changes in market conditions affect prices. This indicator was developed to encourage inquiry into the development of markets through the interaction of supply and demand, and how prices emerge to act as signals concerning the allocation of resources. "
460,"EPF.3.IN","Compare and contrast how the organization of various market structures affects decisions and outcomes of individuals and firms. This indicator was developed to encourage inquiry into the characteristics of different market structures, their merits and limitations, and how these impact decision-making and the welfare of both consumers and producers. "
461,"EPF.3.CC","Illustrate market equilibrium and the impact of shifts in supply and demand, different elasticities, and price controls on market output and price. This indicator was developed to encourage inquiry into the reasons for changes in market price and quantity. Inquiry into this indicator examines how market conditions and policies alter market equilibrium and economic incentives. "
462,"EPF.3.IP","Research and evaluate geopolitical influences on employment trends and issues at the state and national level. This indicator was developed to encourage inquiry into state and national trends and issues in the job market. This indicator also prompts inquiry into how international trade, geography, government policies, collective bargaining, labor market conditions, and the prices of goods and services affect employment trends. "
463,"Standard 4","Demonstrate an understanding of basic macroeconomic principles. "
464,"Understanding","Macroeconomics focuses on the behavior and performance of the economy as a whole. Analysis of macroeconomic data provides important information pertaining to the economic well-being of a society and prompts governments to make reasonable corrections as necessary. Government intervention is often used to stabilize and safeguard the economy; however, it is frequently met with strong reactions and opinions from both the public and institutions alike. "
465,"EPF.4.ER","Identify and analyze important economic indicators and data used to gauge the economic well-being of a society. This indicator was designed to encourage inquiry into how individuals, businesses, the government, and the foreign sector interact and how economic indicators, such as Gross Domestic Product, unemployment and inflation data, are used to measure the health of an economy. "
466,"EPF.4.IN","Provide justification for or against regulation in a free-enterprise system. This indicator was designed to encourage inquiry into how the United States government and other entities promote the economic goals of price stability, full employment, and economic growth through the use of fiscal and monetary policies. This indicator also investigates the role of the Federal Reserve system in overseeing the U.S. banking system and regulating the money supply in the economy. "
467,"EPF.4.CC","Evaluate the impact of globalization and trade on the economic well- being of a country. This indicator was developed to encourage inquiry into the positive and negative effects of globalization and trade on individuals, businesses, and countries. As a result of the interconnectedness of markets throughout the world, societies adopt policies that promote and/or discourage trade liberalization, which may include international organizations, treaties, tariffs, quotas and embargoes. "
468,"EPF.4.IP","Investigate contemporary economic policies, and analyze how political ideologies influenced their implementation. This indicator was developed to encourage inquiry into recent and currently debated economic policies and their possible effects on individuals, businesses, and the American political system. This indicator was designed to encourage the use of economic reasoning to promote critical thinking about significant policy issues and their impact on the well-being of individuals and economic growth of societies. "
469,"Standard 1","Demonstrate an understanding of the Old Testament on the history, religion, government, and laws of various cultures. "
470,"Understanding","Customs and cultures of peoples and societies are recorded in the Old Testament. The Old Testament can be evaluated for its impact on art, culture, customs, history, government, literature, law, morals, music, and values. "
471,"OT.1.1","Contextualize the historical and geographical developments of the Old Testament including its origin, methods and tools of writing, and the means by which it has been preserved. "
472,"OT.1.2","Analyze continuities and changes in the translations of biblical texts over time. "
473,"OT.1.3","Create a comparative analysis of Old Testament cultures from distinct geographic regions, including Sumerian, Egyptian, Hebrew, and Babylonian. "
474,"OT.1.4","Create a narrative analyzing the biblical traditions and their influences on contemporary cultures including customs, government, history, law, morals, and values. "
475,"Standard 2","Demonstrate an understanding of the characters, narratives, poetry, and stories in the Old Testament, and explain how they are used in literature. "
476,"Understanding","Various authors created a collection of books commonly known as the Old Testament. The Old Testament has diverse artistry, content, and form encouraging literary analysis. "
477,"OT.2.1","Analyze the influence of biblical texts on the development of the English language. "
478,"OT.2.2","Analyze and critique how the author uses structures such as letters, poems, songs, and speeches in biblical texts to shape meaning and impact the reader. "
479,"OT.2.3","Analyze and provide evidence of how the author’s choice of point of view, perspective, and purpose shape content, meaning, and style within the Old Testament. "
480,"OT.2.4","Analyze how complex text structures in biblical texts contribute to the development of plot, setting, or theme. "
481,"OT.2.5","Analyze a complex set of ideas or sequence of events, and explain how specific characters, events, or ideas develop and interact within biblical text. "
482,"OT.2.6","Explain the influence of the Old Testament in classic and contemporary drama, poetry, prose, and other media. "
483,"Standard 3","Demonstrate an understanding of the influence of the Old Testament on the visual and performing arts. "
484,"Understanding","Artists create works of art for historically significant purposes. Works of art help us develop ideas and understandings of culture, history, and society through interactions with and analysis of art forms. "
485,"OT.3.1","Analyze the artistic presentation of the Old Testament through creative dance, music, theatre, the visual arts, and writing from various cultural and historical perspectives. "
486,"OT.3.2","Interpret ideas, subject matter, symbols, and themes found in creative dance, music theater, the visual arts, and writing derived from the Old Testament. "
487,"OT.3.3","Explain the design, function, and significance of architecture and religious artifacts found in places of worship such as cathedrals, churches, synagogues, tabernacles, and temples. "
488,"OT.3.4","Create a response to biblical texts through a variety of methods such as creative dance, music theater, the visual arts, and writing. "
489,"Standard 1","Demonstrate an understanding of the New Testament on the history, government, laws, and religion of various cultures. "
490,"Understanding","Customs and cultures of the peoples and societies are recorded in the New Testament. The New Testament can be evaluated for its impact on art, culture, customs, history, government, literature, law, morals, music, and values. "
491,"NT.1.1","Contextualize the historical and geographical developments of the New Testament, including its origin, methods and tools of writing, and the means by which it has been preserved. "
492,"NT.1.2","Analyze continuities and changes in the translations of biblical texts over time. "
493,"NT.1.3","Create a comparative analysis of New Testament cultures, including Roman, Greek, and Hebrew. "
494,"NT.1.4","Create a narrative analyzing the rise and growth of Christianity including patterns of expansion across continents, the effects of diffusion on religious beliefs and traditions, and the influence of Christianity on culture and politics. "
495,"NT.1.5","Identify, source, and utilize different forms of evidence (including primary and secondary sources) to investigate and explain biblical traditions and their influences on contemporary cultures including customs, government, history, law, morals, and values. "
496,"Standard 2","Demonstrate an understanding of the characters, narratives, poetry, and stories in the New Testament, and explain how they are used in literature. "
497,"Understanding","Various authors created a collection of books commonly known as the New Testament. The New Testament has diverse artistry, content, and form encouraging literary analysis. "
498,"NT.2.1","Analyze the influence of biblical texts on the development of the English language. "
499,"NT.2.2","Analyze and critique how the author uses structures such as letters, poems, songs, and speeches in biblical texts to shape meaning and impact the reader. "
500,"NT.2.3","Analyze and provide evidence of how the author’s choice of point of view, perspective, and purpose shape content, meaning, and style within the New Testament. "
501,"NT.2.4","Analyze how complex text structures in biblical texts contribute to the development of plot, setting, or theme. "
502,"NT.2.5","Analyze a complex set of ideas or sequence of events, and explain how specific characters, events, or ideas develop and interact within biblical text. "
503,"NT.2.6","Explain the influence of the New Testament in classic and contemporary drama, poetry, prose, and other media. "
504,"Standard 3","Demonstrate an understanding of the influence of the New Testament on the visual and performing arts. "
505,"Understanding","Artists create works of art for historically significant purposes. Works of art help us develop ideas and understandings of culture, history, and society through interactions with and analysis of art forms. "
506,"NT.3.1","Analyze the artistic presentation of the New Testament through creative dance, music, theatre, the visual arts, and writing from various cultural and historical perspectives. "
507,"NT.3.2","Interpret ideas, subject matter, symbols, and themes found in creative dance, music theater, the visual arts, and writing derived from the New Testament. "
508,"NT.3.3","Explain the design, function, and significance of architecture and religious artifacts found in places of worship such as cathedrals, churches, synagogues, tabernacles, and temples. "
509,"NT.3.4","Create a response to biblical texts through a variety of methods such as creative dance, music, theatre, the visual arts, and writing. "
